"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","413","1300 First Street Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",892,550,1444
"285","Union Station Drive Northeast, Northeast Washington, Washington","414","1500 South Capitol Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",971,595,1582
"285","Union Station Drive Northeast, Northeast Washington, Washington","415","100 O Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1106,865,1413
"285","Union Station Drive Northeast, Northeast Washington, Washington","417","200 Quander Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1009,741,1372
"285","Union Station Drive Northeast, Northeast Washington, Washington","418","1800 23rd Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1138,789,1640
"285","Union Station Drive Northeast, Northeast Washington, Washington","419","3000 Park Drive Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1183,884,1582
"285","Union Station Drive Northeast, Northeast Washington, Washington","420","1900 Anacostia Drive, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",909,595,1388
"285","Union Station Drive Northeast, Northeast Washington, Washington","422","1600 40th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1983,1179,3334
"285","Union Station Drive Northeast, Northeast Washington, Washington","423","T Street Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1053,644,1721
"285","Union Station Drive Northeast, Northeast Washington, Washington","424","2000 36th Place Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1210,929,1575
"285","Union Station Drive Northeast, Northeast Washington, Washington","425","Defense Boulevard, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1017,678,1523
"285","Union Station Drive Northeast, Northeast Washington, Washington","426","1200 Pleasant Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1281,946,1732
"285","Union Station Drive Northeast, Northeast Washington, Washington","427","2300 Green Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1550,1071,2242
"285","Union Station Drive Northeast, Northeast Washington, Washington","428","3700 Bangor Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1428,1009,2019
"285","Union Station Drive Northeast, Northeast Washington, Washington","429","2400 Shannon Place Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",909,621,1328
"285","Union Station Drive Northeast, Northeast Washington, Washington","430","2600 Barry Road Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",966,648,1438
"285","Union Station Drive Northeast, Northeast Washington, Washington","431","2800 Langston Place Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1113,752,1646
"285","Union Station Drive Northeast, Northeast Washington, Washington","432","1300 Dexter Terrace Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1317,954,1818
"285","Union Station Drive Northeast, Northeast Washington, Washington","433","2700 30th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1461,1046,2040
"285","Union Station Drive Northeast, Northeast Washington, Washington","434","2600 Douglass Place, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1378,919,2065
"285","Union Station Drive Northeast, Northeast Washington, Washington","435","1700 Bruce Place Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1174,748,1841
"285","Union Station Drive Northeast, Northeast Washington, Washington","436","2600 Martin Luther King Junior Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",987,689,1413
"285","Union Station Drive Northeast, Northeast Washington, Washington","437","2600 Birney Place Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1582,1319,1896
